,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
2668,Fridays For Future India,@FFFIndia,2023-01-30T14:09:14.000Z,"Fridays For Future India
@FFFIndia
·
30 Jan","Be it big or small, your actions matter. Help raise your voice for #Ladakh #joshimath & #Himalayas 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
1
12
23
676",,1,12,23,[],https://twitter.com/FFFIndia/status/1620061577427963905
2669,Daniel Jose #savehasdeo,@greenanarky,2023-01-30T14:01:47.000Z,"Daniel Jose #savehasdeo
@greenanarky
·
30 Jan","Without 6th schedule #ladakh will be strangulated just like #joshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
Fridays For Future India
@FFFIndia
·
30 Jan
#LADAKH BELONGS TO THE TRIBES, #HIMALAYAS BELONGS TO THE WILD. #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
1
1
17",,,1,1,['https://pbs.twimg.com/profile_images/1437826015007371265/pyE29qfC_mini.jpg'],https://twitter.com/greenanarky/status/1620059706604810241
2670,Puber Kalom,@PuberKalomDaily,2023-01-30T14:00:46.000Z,"Puber Kalom
@PuberKalomDaily
·
30 Jan","Joshimath is affected by the landslides from the mountain, the Harpa volcano
https://puberkalom.com/joshimath-is-affected-by-the-landslides-from-the-mountain-the-harpa-volcano/…
#PuberKalom #joshimath #landslides #harpavolcano #mountain
puberkalom.com
Landslide came down from the mountain, Joshimath was struck by the fear of Harpa volcano Puber Kalom
Puber Kalam Webdesk: The crisis is gradually increasing in Joshimath. So far more than four thousand people are homeless. At least 678 houses are cracked. In this situation, the locals are demanding to declare a national disaster. Meanwhile...
1
14",,,,1,['https://pbs.twimg.com/card_img/1622599976231501826/ePowNldl?format=jpg&name=small'],https://twitter.com/PuberKalomDaily/status/1620059450508984324
2671,"Fridays For Future, Uttar Pradesh",@fffUttarPradesh,2023-01-30T14:00:37.000Z,"Fridays For Future, Uttar Pradesh
@fffUttarPradesh
·
30 Jan","Be it big or small, your actions matter. Help raise your voice for #Ladakh #joshimath & #Himalayas 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
8
13
141",,,8,13,['https://pbs.twimg.com/media/FnubcOzaYAEGoup?format=jpg&name=small'],https://twitter.com/fffUttarPradesh/status/1620059409757122563
2672,ETVBharat Uttarakhand,@ETVBharatUK,2023-01-30T13:57:08.000Z,"Netvabharat Uttarakhand
@etbhartuk
,
30 Jan","#JoshimathIsSinking Chief Minister
@pushkardhami
 answered the questions of the opposition and said that India has joined the journey
@INCUttarakhand
 Just trying to defame #Uttarakhand, which is not right. #Joshimath #BharathJodoYatra
etvbharat.com
Joshimath Sinking Chardham Yatra will be safe In Bharat Jodo Yatra there is an attempt to defame Uttarakhand...
On the Joshimath landslide, Chief Minister Pushkar Singh Dhami answered the questions of the opposition and said that Congress is only trying to defame Uttarakhand in Bharat Joda Yatra, which is not correct. Uttarakhand...
78",,,,,[],https://twitter.com/ETVBharatUK/status/1620058534108069888
2673,"Fridays For Future, Uttar Pradesh",@fffUttarPradesh,2023-01-30T13:56:20.000Z,"Fridays For Future, Uttar Pradesh
@fffUttarPradesh
·
30 Jan","Don’t just sit there and watch the #ladakh #joshimath #himalayas die. Come out and raise your voice 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
2
15
23
310",,2,15,23,['https://pbs.twimg.com/media/FnuadYlakAYAyPv?format=jpg&name=small'],https://twitter.com/fffUttarPradesh/status/1620058334467624961
2674,Aditi Khajuria,@AditiKhajuria7,2023-01-30T13:55:27.000Z,"I performed as a stone
@adetkherh
·
30 Jan","#ladakh #joshimath & #himalayas will turn into hell if still our lips are held. 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
1
1
17",,,1,1,[],https://twitter.com/AditiKhajuria7/status/1620058111729078272
2675,Aditi Khajuria,@AditiKhajuria7,2023-01-30T13:55:06.000Z,"I performed as a stone
@adetkherh
·
30 Jan","Towards nature we must be brave, don't let it turn into the grave. It was #joshimath in 2023, it could be #ladakh or whole #himalyas next
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
2
2
24",,,2,2,[],https://twitter.com/AditiKhajuria7/status/1620058020721090562
2676,GAURI ARORA,@GAURIAR90217495,2023-01-30T13:53:53.000Z,"GAURI ARORA
@GAURIAR90217495
·
30 Jan","#Joshimath #Ladakh or #Himalayas are no one's property to destroy, its everyone's responsibility to protect 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
4
4
40",,,4,4,[],https://twitter.com/GAURIAR90217495/status/1620057718508892160
2677,"Fridays For Future, Uttar Pradesh",@fffUttarPradesh,2023-01-30T13:50:54.000Z,"Fridays For Future, Uttar Pradesh
@fffUttarPradesh
·
30 Jan","Without 6th schedule #ladakh will be strangulated just like #joshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
11
24
334",,,11,24,['https://pbs.twimg.com/media/FnuZN9AaQAMkmsL?format=jpg&name=small'],https://twitter.com/fffUttarPradesh/status/1620056965811695616
2678,rupapp,@rupapp1,2023-01-30T13:49:47.000Z,"call app
@rupapp1
·
30 Jan","Hurry! Before the ice, it all melts. Hurry, before #Ladakh becomes another #Joshimath 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
14",,,,,[],https://twitter.com/rupapp1/status/1620056685057560576
2679,rupapp,@rupapp1,2023-01-30T13:49:40.000Z,"call app
@rupapp1
·
30 Jan","Don’t just sit there and watch the #ladakh #joshimath #himalayas die. Come out and raise your voice 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
12",,,,,[],https://twitter.com/rupapp1/status/1620056656913788929
2680,SARAH,@Sarahhh_lndian,2023-01-30T13:49:19.000Z,"sarah
@sarahhhh_londian
,
30 Jan","While Governments doubt the climate change, people in #ladakh #joshimath are facing the brunt of it. 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
SARAH
@Sarahhh_lndian
·
30 Jan
It's not just #Joshimath #Ladakh or #himalayas crying, it's also our future dying. @pmoindia #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
1
14
32
511",🌍 🌍,1,14,32,"['https://pbs.twimg.com/profile_images/1563474807231918082/zbC1yl2v_mini.jpg', 'https://pbs.twimg.com/media/FnuXCV2acAE-eNy?format=jpg&name=small']",https://twitter.com/Sarahhh_lndian/status/1620056567000489985
2681,Muzzammil Hamidani,@MuzzammilAap,2023-01-30T13:47:19.000Z,"Muzzammil Hamidani
@MuzzammilAap
·
Jan. 30","Without 6th schedule #ladakh will be strangulated just like #joshimath 

#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
11
17
429",,,11,17,['https://pbs.twimg.com/media/FnuYZctXgAAt-F3?format=jpg&name=small'],https://twitter.com/MuzzammilAap/status/1620056064535445506
2682,𐦃Hemant Dungat,@HemantDungat,2023-01-30T13:45:13.000Z,"𐦃Hemant Dungat
@HemantDungat
,
Jan 30","It's not just #Joshimath #Ladakh #andamannicobar, #SaveHasdeo
or #himalayas crying, it's also our future dying. 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
1
1
33",,,1,1,[],https://twitter.com/HemantDungat/status/1620055533775630337
2683,𐦃Hemant Dungat,@HemantDungat,2023-01-30T13:44:10.000Z,"𐦃Hemant Dungat
@HemantDungat
,
Jan 30","It's not just #Joshimath #Ladakh #andamannicobar , #HasdeoForest or #himalayas crying, it's also our future dying. 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust #SaveHasdeo
1
1
35",,,1,1,[],https://twitter.com/HemantDungat/status/1620055269790351362
2684,Tarun Sharmaa,@tarunkabier,2023-01-30T13:43:19.000Z,"Tarun Sharma
@Tarunkabike
·
Go to 30","Went to Joshimath in February 2015. Visited the famous Narasimha Temple and Jyotirmath established by Shankaracharya. Today, this religious place along with the entire #Joshimath city is being absorbed into the earth. There are very worrying signs. #joshimath
2
119",,,,2,"['https://pbs.twimg.com/media/FnuXdFbaIAAflNj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FnuXegBaEAIhrO5?format=jpg&name=small']",https://twitter.com/tarunkabier/status/1620055057504030720
2685,SARAH,@Sarahhh_lndian,2023-01-30T13:41:22.000Z,"sarah
@sarahhhh_londian
,
30 Jan","It's not just #Joshimath #Ladakh or #himalayas crying, it's also our future dying. 
@pmoindia
 #HimalayasInDanger #ClimateFast #EcologicalPlanningMust
9
85
227
10.2K",🌍,9,85,227,['https://pbs.twimg.com/media/FnuXCV2acAE-eNy?format=jpg&name=small'],https://twitter.com/Sarahhh_lndian/status/1620054567277957125
2686,𐦃Hemant Dungat,@HemantDungat,2023-01-30T13:40:09.000Z,"𐦃Hemant Dungat
@HemantDungat
,
Jan 30","Global Warming will destroy our Himalayas. #Joshimath was a trailer, #ladakh could be next. 
@pmoindia
 #HimalayasInDanger #ClimateFast #SaveLadakh
#EcologicalPlanningMust #SaveHasdeo
3
3
42",,,3,3,[],https://twitter.com/HemantDungat/status/1620054260577869824
2687,Meet Jain,@meetjain1712,2023-01-30T13:35:57.000Z,"Meet Jain
@meetjain1712
·
30 Jan","While Governments doubt the climate change, people in #ladakh #joshimath are facing the brunt of it. 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
13",,,,,[],https://twitter.com/meetjain1712/status/1620053202396930049
2688,Meet Jain,@meetjain1712,2023-01-30T13:35:15.000Z,"Meet Jain
@meetjain1712
·
30 Jan","It's not just #Joshimath #Ladakh or #himalayas crying, it's also our future dying. 
@pmoindia
#HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
14",,,,,[],https://twitter.com/meetjain1712/status/1620053025762189316
2689,meenakshi puvidham,@merapuvi2012,2023-01-30T13:33:24.000Z,"Meenakshi legend
@Merupuvi2012
·
30 John","Global warming –It’s really something to worry about, look at #ladakh and #Joshimath, next it could be your place. 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
1
21",,,,1,[],https://twitter.com/merapuvi2012/status/1620052561549217793
2690,NILIMA,@NILIJOSEPH,2023-01-30T13:32:58.000Z,"NILIMA
@NILIJOSEPH
·
30 Jan","For future generation's sake, wake up.. For our kids wake up..
Global Warming will destroy our Himalayas. #Joshimath was a trailer, #ladakh could be next. 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
5
6
82",,,5,6,[],https://twitter.com/NILIJOSEPH/status/1620052451037687809
2691,Aashish Sharma,@aashishvsharma,2023-01-30T13:30:10.000Z,"Ashish Sharma
@ashishvsharma
,
30 Jan","Global Warming will destroy our Himalayas. #Joshimath was a trailer, #ladakh could be next. 
@pmoindia
 #HimalayasInDanger #ClimateFast
#EcologicalPlanningMust
15",,,,,[],https://twitter.com/aashishvsharma/status/1620051750114955264
2692,Business Standard,@bsindia,2023-01-30T13:29:31.000Z,"Business Standard
@bsindia
·
30 Jan","Large swathes of coastal area, including portions of Great #Nicobarisland, were stripped of their protected status for construction project. Experts believe devt will make the island vulnerable to #Joshimath like disasters.
@nitinaayog
 @DhruvakshSaha
business-standard.com
EoIs for ports: Experts sound Joshimath alarm for Great Nicobar Island
Both Joshimath and the Great Nicobar come under the high-risk seismic zone V category
2
8
1,041",,,2,8,['https://pbs.twimg.com/card_img/1622606459447164928/olNSjYzy?format=jpg&name=small'],https://twitter.com/bsindia/status/1620051584225890304
2693,Pyara Uttarakhand,@PyaraUKofficial,2023-01-30T13:29:12.000Z,"cute uttarakhand
@pyaarukoofficial
,
30 Jan","CM Dhami, while supporting the statement given by the State President on Maoist activities, warned of strict action.

It is true that some organizations are campaigning against the state and trying to tarnish the image of the state, against whom the government is going to take strict action.

#joshimath
3
9
37
1,282",,3,9,37,['https://pbs.twimg.com/media/FnuUOs-akAAWgMw?format=jpg&name=small'],https://twitter.com/PyaraUKofficial/status/1620051505486364673
2694,DM Chamoli,@ChamoliDm,2023-01-30T12:00:49.000Z,"Dum Chamoli
@chamolydam
·
30 information","Daily bulletin issued by District Disaster Management Chamoli regarding Joshimath disaster...30 Jan, 2023. Link:-
https://chamoli.gov.in/joshimath-bulletin-2/…
@pushkardhami
 @DIPR_UK
 @ANI
 @chamolipolice
 #joshimath
1
154",,,,1,"['https://pbs.twimg.com/media/Fnt__LXaMAEpDyG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fnt__xyagAMS-et?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FnuAAgoaEAcDEnN?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FnuABQpaMAE2TR_?format=jpg&name=360x360']",https://twitter.com/ChamoliDm/status/1620029262530220037
2695,India Voice,@indiavoicenews,2023-01-30T12:00:16.000Z,"India Voice
@indiavoicenews
·
30 Jan","#UttarakhandKeSawal: Pritam, Prahar and Politics ! Watch #Live on #IndiaVoice
@chawlatilak1
 with
@INCUttarakhand
 @harishrawatcmuk
 @BJP4UK
 @mahendrabhatbjp
 @AAPUttarakhand
 @tsrawatbjp
 @incpritamsingh
 

 #Joshimath #Uttarakhand #PushkarSinghDhami
India Voice
@indiavoicenews
#IndiaVoiceLive
25",,,,,['https://pbs.twimg.com/profile_images/1494535707737878531/scr7xvD5_mini.jpg'],https://twitter.com/indiavoicenews/status/1620029125250646019
2696,Kuldeep kathait,@Kuldeepkathai14,2023-01-30T11:51:56.000Z,"Kuldeep Kathait
@Kuldeepkathai14
·
30 Jan","@INCIndia
 The government always kept sleeping like Kumbhakarna, today the historical city of #Uttarakhand #joshimath is suffering due to the same.
#joshimathsinking
#savejoshimath
@BJP4India
 @BJP4UK
 @pushkardhami
 @mahendrabhatbjp
 @tsrawatbjp
 @TIRATHSRAWAT
 @ajaeybjp
 @AjayBhattBJP4UK
 @AjendraAjay
18",,,,,['https://pbs.twimg.com/media/Fnt9_ZZXEAA_RHl?format=jpg&name=900x900'],https://twitter.com/Kuldeepkathai14/status/1620027026630672384
2697,Hindi news | Hindi News,@HindiKhabar,2023-01-30T11:44:42.000Z,"Hindi news Hindi Khabar
@HindiKhabar
·
30 Jan","Controversy over Mahendra Bhatt's statement in Devbhoomi
'Maoism fueling the issue of Joshimath'

#joshimath #devbhoomi
@sunilpaurush
6
202",,,,6,['https://pbs.twimg.com/media/Fnt712NaMAA9fmQ?format=jpg&name=small'],https://twitter.com/HindiKhabar/status/1620025207561011201
2698,Sanjeev,@Sanjubolbam,2023-01-30T09:58:48.000Z,"Sanjeev
@Sanjubolbam
·
30 Jan","Due to the breaking of the glacier from Kunti mountain, the snow shower reached Malari village.
#weather #Malarivillage #evlanche #chamoli #Uttrakhand #Joshimath
1
2
86",,,1,2,['https://pbs.twimg.com/ext_tw_video_thumb/1619998505300545537/pu/img/O8dHaK5anHyzUh_W.jpg'],https://twitter.com/Sanjubolbam/status/1619998555590258689
2699,Aaryaa News India,@IndiaAaryaa,2023-01-30T09:56:36.000Z,"Aaryaa News India
@IndiaAaryaa
·
30 Jan","Avalanche on Indo-China border of Joshimath block

Avalanche hits Kunti Nullah near Malari village

Avalanche video surfaced, panic among people

At 7.30 am, the glacier broke down and fell into the Kunti drain.
#Chamoli #AaryaaNews #Joshimath
23",,,,,['https://pbs.twimg.com/media/FntjlImakAAzz76?format=png&name=small'],https://twitter.com/IndiaAaryaa/status/1619998004018294784
2700,Manchh,@Manchh_Official,2023-01-30T09:55:36.000Z,"Forum
@manch_official
,
30 Jan","Avalanche in Kunti drain near Malari village of Joshimath, watch VIDEO |
#uttarakhand #uttarakhandnews #joshimath #chamoli
0:36
15 views
1
55",,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1619997545203367936/pu/img/iiEVlEHi4LXA556y.jpg'],https://twitter.com/Manchh_Official/status/1619997751995174912
2701,JAN TV,@JANTV2012,2023-01-30T09:44:46.000Z,"JAN TV
@JANTV2012
·
30 Jan","Uttarakhand News | Joshimath – Fear due to breaking of glacier near Malari village, weather has changed since 2 days. JAN TV

https://youtu.be/ymYkDaeVmSc

#utrakhandnews #Joshimath #weather #Malarivillage #utrakhandlatestnews #Jantv_mkp
1
1
49",,,1,1,['https://pbs.twimg.com/media/Fntg2CvaQAEnMgq?format=jpg&name=small'],https://twitter.com/JANTV2012/status/1619995025345253377
2702,The Wire Hindi,@thewirehindi,2023-01-31T14:34:46.000Z,"The Wire Hindi
@thewirehindi
·
31 Jan","Joshimath: Dalit community alleges discrimination in relief work, investigation begins

https://thewire.com/239198/uttarakhand-joshimath-dalit-natives-allege-bias-in-relief-work/…

#Joshimath #Uttarakhand #ReliefWork #Dalits #Joshimath #Uttarakhand #ReliefWork #Dalit
thewirehindi.com
Joshimath: Dalit community alleges discrimination in relief work, investigation begins
Amidst the ongoing relief work for the people affected by land subsidence in Joshimath city, some residents of Scheduled Castes have complained of being neglected due to their caste. Uttarakhand State Scheduled Caste Commission says...
1
23
57
2,247",,1,23,57,['https://pbs.twimg.com/card_img/1622971082734202881/DjFDWpq1?format=jpg&name=small'],https://twitter.com/thewirehindi/status/1620430393194475520
2703,The Himalayan Shepherd,@thepahaditiger,2023-01-31T14:30:46.000Z,"The Himalayan Shepherd
@thepahaditiger
·
31 Jan","#Joshimath is sinking and so are the other hilly towns of Uttarakhand and Himachal.
Glaciers Melting and Streams drying. 
All Himalayan Residents are paying cost for the so called development, either by loosing their lives or lands. 
Tourism is also one of the factors affecting
1
2
6
148",,1,2,6,[],https://twitter.com/thepahaditiger/status/1620429387677200384
2704,Panchayat Message | panchayat message,@PanchayatSandes,2023-01-31T13:21:10.000Z,"Panchayat Message | panchayat message
@PanchayatSandes
,
Jan 31","BJP leader 
@mahendrabhatbjp
 claims to find #Chinese agent in #Uttarakhand. The state can verify it's truth, in case correct, treat them as an asset with a view to negotiate with China to ensure peace in the #Himalayas

#Joshimath 
@pushkardhami
 @AshokKumar_IPS
 @atulsati1
 @mrkkjha
7
13
426",,,7,13,[],https://twitter.com/PanchayatSandes/status/1620411868937617409
2705,Rajiv Seth,@ranikhet,2023-01-31T13:00:08.000Z,"Rajiv Seth
@ranikhet
·
31 Jan","Those protesting at Joshimath are now being accused by BJP  of helping China. #Joshimath
4
1
106",,,4,1,[],https://twitter.com/ranikhet/status/1620406577164595202
2706,Newslaundry Hindi,@nlhindi,2023-01-31T13:00:02.000Z,"Newslaundry No
@nlhindi
·
31 January","#NLSena: The disaster is now clearly visible in #Joshimath city of Uttarakhand.

Journalists to bring to you the story of disasters coming in Uttarakhand under this project
@HridayeshJoshi
 And producer Madhu Kumar is on the ground.

Contribute to Project Sena: https://newslaundry.com/nl-sena/the-hills-suffer-joshimath-and-beyond…
0:40
3,342 views
2
19
1,165",,,2,19,['https://pbs.twimg.com/media/Fm0exSpaMAIdney.jpg'],https://twitter.com/nlhindi/status/1620406551759437825
2707,Akhand Bharat Tv,@abt_live,2023-01-31T12:53:49.000Z,"Akhand Bharat Tv
@jabt_live
,
Jan 31","#Joshimath Sinking: Displaced Families To Get Pre-Fabricated Huts, Land Identified https://abtlive.com/2023/01/24/joshimath-sinking-displaced-families-to-get-pre-fabricated-huts-land-identified/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost… #displacedfamiliesjoshimath #cracksinjoshimath #prefabricatedhuts #joshimathvictimes #joshimathslandsubsidence
abtlive.com
Joshimath Sinking: Displaced Families To Get Pre-Fabricated Huts, Land Identified - abtlive
Source Link Joshimath: The District Magistrate of Chamoli, Himanshu Khurana, said on Tuesday (January 24) that the Central Building Research Institute (CBRI) has been building one, two, and three BHK...
23",,,,,[],https://twitter.com/abt_live/status/1620404988924284928
2708,newslaundry,@newslaundry,2023-01-31T12:32:06.000Z,"newslaundry
@newslaundry
·
31 Jan","Through our latest #NLSena series, The Hills Suffer: #Joshimath and Beyond, 
@hridayeshjoshi
 will audit Uttarakhand's infrastructure projects and explain why the state may have other disasters waiting to happen.

Support us by contributing to the project: http://newslaundry.com/sena?ref=social
1
1
1,382",,,1,1,['https://pbs.twimg.com/media/FmcTEbkagAIdq6t?format=jpg&name=small'],https://twitter.com/newslaundry/status/1620399521250566144
2709,Hindustan Times,@htTweets,2023-01-31T12:22:41.000Z,"Hindustan Times
@htTweets
·
31 Jan","The three proposals by the #Chamoli district administration for the rehabilitation and resettlement of affected people in land subsidence hit #Joshimath did not go well with the locals as they said the options ‘lacked clarity’.
hindustantimes.com
‘Lacks clarity’: Joshimath residents on rehabilitation, resettlement proposal
Chamoli district magistrate Himanshu Khurana on Monday proposed three options for the rehabilitation and resettlement of the affected families in land subsidence that hit Joshimath town.
2
2
1,422",,,2,2,['https://pbs.twimg.com/card_img/1622954523655565312/xYX4qXyC?format=jpg&name=small'],https://twitter.com/htTweets/status/1620397153108754432
2710,Samvaad365,@samvaad365,2023-01-31T12:21:19.000Z,"chat365
@dialogue365
,
Jan 31","Controversy over Mahendra Bhatt's statement regarding Joshimath, effigy burnt in Joshimath
https://youtu.be/puIvvxoO9c0
#joshimath #mahendrabhatt #bjp #president #uttarakhand #maovaadi #news #NewsUpdate
@PTI_News
 @BJP4India
youtube.com
Controversy over Mahendra Bhatt's statement regarding Joshimath,...
Samvad365: Your voice is our initiative... Samvad365 is the best online Hindi news channel of Uttarakhand.Samvad365 news channel Uttarakhand, country, foreign, cultural politics,...
32",,,,,['https://pbs.twimg.com/card_img/1622938256848596993/rliA8h-W?format=jpg&name=240x240'],https://twitter.com/samvaad365/status/1620396808873852931
2711,Gaurika,@gaurikachugh,2023-01-31T12:04:29.000Z,"today
@gaurikachugh
·
31 Jan","Read my column on #development induced migration in #Joshimath.
deccanherald.com
Joshimath: Can they return to the native place?
David Harvey, in his work The New Imperialism (2003), introduced the concept of “accumulation by dispossession,” which essentially meant the centralisation of wealth and resources in the hands of a
1
1
39",,,1,1,['https://pbs.twimg.com/card_img/1623041657133314050/dMLk630v?format=jpg&name=small'],https://twitter.com/gaurikachugh/status/1620392574874943489
2712,The Times Of India,@timesofindia,2023-01-31T09:22:31.000Z,"The Times Of India
@timesofindia
·
31 Jan","#Joshimath Dalits allege bias in relief work, probe on

The latest development comes just days after the commission had written to all the 13 district administrations to inform them about the temples where Dalits are prohibited entry on caste grounds.
timesofindia.indiatimes.com
Joshimath Dalits allege bias in relief work, probe on | India News - Times of India
India News: Officials of Uttarakhand’s State Commission for Scheduled Castes, including its chairman, will visit Joshimath this week after receiving complaints ab
4
2,075",,,,4,['https://pbs.twimg.com/card_img/1622743847577976832/80ilBdHS?format=jpg&name=small'],https://twitter.com/timesofindia/status/1620351812858695683
2713,ANTARA RAY,@antararay19,2023-01-31T09:13:00.000Z,"ANTARA RAY
@antararay19
·
31 Jan","#joshimath damned by hydel power projects
Neelam Ahluwalia
@nahluwalia20
·
30 Jan
Unsustainable development in #Himalayas has led to Joshimath disaster. Citizens demand that ecological thinking & planning+public participation is made centre stage for design & implementation of all projects across India. 
#HimalayasInDanger #ClimateFast #EcologicalPlanningMust
1
27",,,,1,"['https://pbs.twimg.com/profile_images/1611376589874565125/VYlimPsa_mini.jpg', 'https://pbs.twimg.com/media/FnuZUMBaUAE4Kcy?format=jpg&name=small']",https://twitter.com/antararay19/status/1620349419337179137
2714,TERI,@teriin,2023-01-31T08:42:38.000Z,"TERI
@teriin
·
31 Jan","In this article on #JoshimathCrisis, Priyanka Vadrevu, Research Associate, TERI underscores the urgent need to focus on preventive measures to protect the endangered #ecology of #Joshimath and nearby areas.

Read http://bit.ly/3Do1Unt

#JoshimathIsSinking #ClimateCrisis
2
3
354",👉,,2,3,['https://pbs.twimg.com/media/FnybpQqaIAEzXep?format=png&name=small'],https://twitter.com/teriin/status/1620341776426106881
2715,OxyMoron - 撞着語法 - 모순어법 - 모하지 - 知電最天法,@pOxyMatic,2023-01-31T08:17:05.000Z,"OxyMoron - 撞着語法 - 모순어법 - 모하지 - 知電最天法
@pOxyMatic
·
31 Jan","Replying to 
@ani_digital
 and 
@ANI
If they visit #Joshimath it would perhaps be hopes of #AccheDin for #Joshimathcrisis affected people. 

Lovely ways to change the narrative.
1,385",,,,,[],https://twitter.com/pOxyMatic/status/1620335345761132544
2716,Kashmir NewsVille,@Kash_newsville,2023-02-03T17:06:38.000Z,"Kashmir NewsVille
@Kash_newsville
·
3 Feb","Is Another #Joshimath In Making On #Chenab Banks?
kashmirnewsville.com
Is Another Joshimath In Making On Chenab Banks?
After mass migration from Uttrakhand’s Joshimath due to its feared sinking, similar tragedy almost struck the banks of Jammu and
24",,,,,['https://pbs.twimg.com/card_img/1621555707144437761/uChADUvo?format=jpg&name=small'],https://twitter.com/Kash_newsville/status/1621555773758377986
2717,AGU (American Geophysical Union),@theAGU,2023-02-03T17:02:00.000Z,"AGU (American Geophysical Union)
@theAGU
·
3 Feb","Some 181 buildings have been declared  unsafe at #Joshimath in northern India, where cracks have appeared in 863 buildings under the stress of a #landslide, reports 
@davepetley
 in The Landslide Blog at #AGUblogs.
blogs.agu.org
An update on the landslide crisis at Joshimath
At Joshimath in India, 863 buildings are now showing signs of distress, of which 181 are considered to be unsafe.
1
1
934",⚠,,1,1,['https://pbs.twimg.com/card_img/1622524842007224323/erH9qu1-?format=jpg&name=small'],https://twitter.com/theAGU/status/1621554611206213635
2718,Dainik Bhaskar,@DainikBhaskar,2023-02-03T16:39:54.000Z,"Daily newspaper
@Daily newspaper
,
3 feb","Joshi Math-like disaster in J&K: Landslide in Doda cracks 21 houses; Victims were shifted to safer places
https://dainik-b.in/82vGOfgB7wb
#Joshimath #JammuAndKashmir By
@vaibhavdamoh
GIF
5
22
1,190",,,5,22,[],https://twitter.com/DainikBhaskar/status/1621549047806066694
2719,Ground Report,@GReportIndia,2023-02-03T16:32:29.000Z,"Ground Report
@GReportIndia
·
3 Feb","Following mass migration of #Joshimath from #Uttrakhand, a similar tragedy nearly struck the banks of the #Chenabriver of #JammuKashmir, where 21 residential #structures developed #cracks in the #Thathri tehsil of #Doda in December of last year
groundreport.in
Joshimath-like cracks in Kashmir's Doda town, What are the similarities?
Following the mass migration of Joshimath from Uttrakhand due to its feared subsidence, a similar tragedy nearly struck the banks of the Chenab river of
1
57",,,,1,['https://pbs.twimg.com/card_img/1621547047957712896/dLiPKf0D?format=jpg&name=small'],https://twitter.com/GReportIndia/status/1621547180929720320
2720,Mirror Now,@MirrorNow,2023-02-03T14:24:48.000Z,"Mirror Now
@MirrorNow
·
3 Feb","#NewsAt7 | ANOTHER #JOSHIMATH! NOW IN J&K

Another sinking town has emerged. This time it is - #Doda district in #JammuAndKashmir.

Over 2 dozen families have been shifted to Nayi Basti area after multiple houses started sinking & developed cracks.
@deepduttajourno
 reports
4
10
1,200",,,4,10,['https://pbs.twimg.com/media/FoDHOevaUAIp00T.jpg'],https://twitter.com/MirrorNow/status/1621515049683800066
2721,Sarim Khan,@SarimKh96612906,2023-02-03T14:22:00.000Z,"Sarim Khan
@sarimakht12906
·
p fb","Replying to 
@AwazTheVoiceHin
Very scary situation unfolding in #Joshimath. Massive cracks and fissures in almost all houses, major hotels and roads. More than 700 families are impacted.
20",,,,,[],https://twitter.com/SarimKh96612906/status/1621514342297653248
2722,News7 Tamil,@news7tamil,2023-02-03T14:20:34.000Z,"News7 Tamil
@news7tamil
·
3 Feb","Cracks in buildings like Joshimath in Jammu and Kashmir! People in panic

Details: https://bit.ly/3YmP553

#Joshimath | #JammuAndKashmir | #LandSinking | #News7Tamil | #News7TamilUpdates
news7tamil.live
Cracks in buildings like Joshimath in Jammu and Kashmir! People in panic News7 Tamil
1
2
28
9,743",,1,2,28,['https://pbs.twimg.com/card_img/1621513865698873344/_QFqCutf?format=jpg&name=small'],https://twitter.com/news7tamil/status/1621513982527033346
