,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
331,Yogita Bhayana योगिता भयाना,@yogitabhayana,2023-01-12T07:26:47.000Z,"Yogita Bhayana योगिता भयाना
@yogitabhayana
·
12 Jan","जोशीमठ की रुला देने वाली वीडियो...

#joshimathsinking
From 
Gaurav Srivastav
46
346
979
24.2K",,46,346,979,['https://pbs.twimg.com/ext_tw_video_thumb/1613422163096375297/pu/img/Alryc7lXLeZR2Icy.jpg'],https://twitter.com/yogitabhayana/status/1613437318844801030
332,Parisha Singh Kunwar,@Parisha64855997,2023-01-12T17:19:23.000Z,"Parisha Singh Kunwar
@Parisha64855997
·
12 Jan","लस्का कमर बांधा,हिम्मत का साथा,
फिर भुला उजालि होलि कां ले रोलि राता
लश्का कमर बांधा।। 
#Joshimathcrisis #Joshimath #JoshimathIsSinking #joshimathsinking #Uttrakhand
ALT
1
9
21
2,090",,1,9,21,['https://pbs.twimg.com/media/FmSax1hagAA3tZR?format=jpg&name=small'],https://twitter.com/Parisha64855997/status/1613586450196594689
333,Alok,@raw47091997,2023-01-12T16:55:39.000Z,"Alok
@raw47091997
·
12 Jan","#Patwaripaperleak 
#UKPSC
#Uttarakhand #joshimathsinking #Joshimathcrisis
1
3
159",,,1,3,['https://pbs.twimg.com/media/FmSW4qfaEAAcini?format=jpg&name=small'],https://twitter.com/raw47091997/status/1613580479906844673
334,Mahima Singh Kanwar,@journomskanwar,2023-01-12T11:34:16.000Z,"Mahima Singh Kanwar
@journomskanwar
·
12 Jan","SDRF-NDRF की टीम पहुँची टॉप फ़्लोर। आज टूटेगी बिल्डिंग।
#JoshimathIsSinking #joshimathsinking #JoshimathSubsidence
0:09
5,083 views
7
11
113
10.3K",,7,11,113,[],https://twitter.com/journomskanwar/status/1613499599049875458
335,Devbhoomi Dialogue,@Devbhoomidialo,2023-01-12T07:33:12.000Z,"Devbhoomi Dialogue
@Devbhoomidialo
·
12 Jan","#जोशीमठ त्रासदी के पीछे 3 बड़े वैज्ञानिक संकेत क्या हैं? ग्राउंड जीरो से बता रहे हैं USAC डायरेक्टर Pro. MPS Bisht
#Joshimath 
#joshimathsinking 
#savejoshimath
#rehabilitation
#जोशीमठ_बचाओ 
@Rameshbhimtal
 
@DrMPSBisht2
 
पहला संकेत, रैणी आपदा से कनेक्शन
1
6
16
611",,1,6,16,['https://pbs.twimg.com/media/FmQWPnUaMAMYp7R.jpg'],https://twitter.com/Devbhoomidialo/status/1613438934662643713
336,TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-12T07:11:51.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
12 Jan","पुनर्वास पैकेज का ऐलान, राहत का प्लान

#joshimathsinking | #Joshimath | 
@karunashankar
2
3
234",,,2,3,['https://pbs.twimg.com/amplify_video_thumb/1613431320092479492/img/rc7b8lC1bJhnTHKm.jpg'],https://twitter.com/TV9Bharatvarsh/status/1613433560685502464
337,Times Now Navbharat,@TNNavbharat,2023-01-12T00:52:20.000Z,"Times Now Navbharat
@TNNavbharat
·
12 Jan","#EXCLUSIVE: पुनर्वास के लिए कितना मिलेगा पैकेज? क्या यादों का शहर बन जाएगा जोशीमठ?
@PreetiNegi_
 @gauravnewsman
 #Uttarakhand #JoshimathSinking #Karnaprayag #JoshimathDemolition
5:53
693 views
3
9
2,496",,,3,9,[],https://twitter.com/TNNavbharat/status/1613338052155572224
338,Anshuman Singh (Harsh),@AnshumanSinghHa,2023-01-12T11:40:56.000Z,"Anshuman Singh (Harsh)
@AnshumanSinghHa
·
12 Jan","मोदी साहब की नई भारत:जोशीमठ
#SaveJoshimath 
@ReallySwara
 @zoo_bear
 @VividhaOfficial
 @TweetAbhishekA
 
#Joshimath #joshimathsinking #JoshimathSubsidence #JoshimathLandslide #JoshimathDemolition
58",💔,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1613501205409599492/pu/img/7jInKua-qjFvX_Iz.jpg'],https://twitter.com/AnshumanSinghHa/status/1613501278293983234
339,ZEE HINDUSTAN,@ZeeHindustan_,2023-01-12T10:21:27.000Z,"ZEE HINDUSTAN
@ZeeHindustan_
·
12 Jan","Joshimath Sinking: जोशीमठ में 'जिंदगी की जंग'

#Josjimath #JoshimathSinking
3
64",,,,3,['https://pbs.twimg.com/amplify_video_thumb/1613452527315611648/img/CjDQOX0Jqc324K7U.jpg'],https://twitter.com/ZeeHindustan_/status/1613481276031533059
340,Times Now Navbharat,@TNNavbharat,2023-01-12T00:41:11.000Z,"Times Now Navbharat
@TNNavbharat
·
12 Jan","#TNNHeadlines: कर्णप्रयाग-टिहरी में जोशीमठ जैसा 'संकट' | एक नजर इस वक्त की हेडलाइंस पर
@PreetiNegi_
 #TehriGarhwal #Uttarakhand #JoshimathSinking #Karnaprayag
1
1
2
356",,1,1,2,['https://pbs.twimg.com/amplify_video_thumb/1613333960620408834/img/rLUhe1-hZXNmFhxy.jpg'],https://twitter.com/TNNavbharat/status/1613335247365758977
341,Buland Duniya,@BulandDuniya,2023-01-12T07:50:10.000Z,"Buland Duniya
@BulandDuniya
·
12 Jan","#जोशीमठ_बचाओ #Joshimath #Joshimathcrisis #JoshimathIsSinking #JoshimathDemolition #joshimathsinking #joshimat #JoshimathEmergency #JoshimathLandslide 
जोशीमठ में सेना की 25-28 इमारतों में भी आईं दरारें, जवान किए गए शिफ्ट, आर्मी चीफ ने दी जानकारी
1
2
154",,,1,2,['https://pbs.twimg.com/media/FmQZxkHaAAk6pN4?format=jpg&name=small'],https://twitter.com/BulandDuniya/status/1613443202794807296
342,TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-12T07:51:57.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
12 Jan","लोगों ने रोका सीएम धामी का काफिला 

#joshimathsinking | #Joshimath
2
3
295",,,2,3,['https://pbs.twimg.com/amplify_video_thumb/1613442110623186945/img/HEtgrUDs5Lo1Vrnz.jpg'],https://twitter.com/TV9Bharatvarsh/status/1613443652113821698
343,कंडारी जी,@rajdev60743934,2023-01-12T13:11:36.000Z,"कंडारी जी
@rajdev60743934
·
12 Jan","विकास' की कीमत झेल रहा हूं, 
मैं 'जोशीमठ' बोल रहा हूं।
 आज हूं, दरक रहा हूं, 
'कल' के लिए डोल रहा हूं।।
 मैं 'जोशीमठ' बोल रहा हूं...
#joshimathsinking
2
4
46",,,2,4,[],https://twitter.com/rajdev60743934/status/1613524093747499010
344,anil danu,@anildanu13,2023-01-12T12:40:46.000Z,"anil danu
@anildanu13
·
12 Jan","पहाड़ी है हम, पहाड़ ही है जिंदगी हमारी। जोशीमठ के भाई बहनों संकट की इस घड़ी में सारा उत्तराखंड आपके साथ हैं. बनारस से ढेर सारा प्यार 
#जोशीमठ_बचाओ #joshimathsinking #savejoshimath #joshimathuttarakhand
@Rjkaavya
 @anil_baluni
2
81",🙏 🙏,,,2,"['https://pbs.twimg.com/media/FmRcjDraUAUsgtw?format=jpg&name=small', 'https://pbs.twimg.com/media/FmRcjDgakAAJJAa?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmRcjDqaUAY0Qa-?format=jpg&name=360x360']",https://twitter.com/anildanu13/status/1613516336629706753
345,ABP News,@ABPNews,2023-01-12T02:19:55.000Z,"ABP News
@ABPNews
·
12 Jan","जोशीमठ में खराब मौसम से बिगड़ सकते हैं हालात, आसपास के इलाकों में बर्फबारी-बारिश 
@anchorjiya
 | 
@AdarshJha001
#Joshimath #JoshimathSinking #Snowfall #Rainfall
2
8
65
6,671",,2,8,65,['https://pbs.twimg.com/amplify_video_thumb/1613358321020596226/img/TtyBSTcZ7R8bwcYc.jpg'],https://twitter.com/ABPNews/status/1613360092891721729
346,Oneindia Hindi,@oneindiaHindi,2023-01-12T06:35:15.000Z,"Oneindia Hindi
@oneindiaHindi
·
12 Jan","""इस समय हम हर तरीके से जोशीमठ के लोगों के साथ खड़े हैं, पूरी सरकार उनके साथ खड़ी हैं और PM मोदी ने हर तरीके से पूरा सहयोग देने का भरोसा दिया है. यहां पर पूरी टीम काम कर रही है.""  
#joshimath #joshimathsinking #uttarakhand #PushkarSinghDhami
2
3
25
721",,2,3,25,['https://pbs.twimg.com/media/FmQI40jagAIgeGA?format=jpg&name=small'],https://twitter.com/oneindiaHindi/status/1613424349033418752
347,ABP News,@ABPNews,2023-01-12T09:12:59.000Z,"ABP News
@ABPNews
·
12 Jan","WATCH: जोशीमठ संकट पर abp की CM 
@pushkardhami
 से EXCLUSIVE बातचीत 

'नागरिकों की सुरक्षा प्राथमिकता, जोशीमठ जैसे शहरों की क्षमता का आकलन कराएंगे'
@Sheerin_sherry
 | 
@sanjayjourno
#Joshimath #JoshimathSinking #Uttarakhand
5
6
33
3,565",,5,6,33,['https://pbs.twimg.com/amplify_video_thumb/1613459161383329793/img/XlXyLgW-Xu2kRd2K.jpg'],https://twitter.com/ABPNews/status/1613464045180575748
348,TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-12T07:19:47.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
12 Jan","टिहरी 12 साल से इंतजार ! 415 का पुनर्वास तय हुआ

#joshimathsinking | #Joshimath | 
@karunashankar
 | 
@pratyushkkhare
1
1
4
491",,1,1,4,['https://pbs.twimg.com/amplify_video_thumb/1613434547647176704/img/by6kp6UYxdIZmbf-.jpg'],https://twitter.com/TV9Bharatvarsh/status/1613435558038245376
349,ABP Ganga,@AbpGanga,2023-01-12T07:07:52.000Z,"ABP Ganga
@AbpGanga
·
12 Jan","WATCH | जोशीमठ कहां कितने घरों पर खतरा?

यहां देखें Live: http://bit.ly/3kmMoiQ  

#Uttarakhand #Joshimath #JoshimathSinking
@journosnehlata
1
119",,,,1,['https://pbs.twimg.com/amplify_video_thumb/1613432205359054849/img/Xnfqejv-H8j1tgUS.jpg'],https://twitter.com/AbpGanga/status/1613432558053888000
350,DNA Hindi,@DnaHindi,2023-01-12T17:29:54.000Z,"DNA Hindi
@DnaHindi
·
12 Jan","जोशीमठ...अब अंतिम सांस ले रहा है!

देखें और वीडियोज़- http://t.ly/qH0i  

#Joshimath #joshimathsinking
73",,,,,['https://pbs.twimg.com/amplify_video_thumb/1613588312941555712/img/0GxVWzzpA71yBBEf.jpg'],https://twitter.com/DnaHindi/status/1613589098173960196
351,Times Now Navbharat,@TNNavbharat,2023-01-12T06:16:12.000Z,"Times Now Navbharat
@TNNavbharat
·
12 Jan","#FirstOnTNNavbharat: जोशीमठ के सवाल..'नवभारत' की पड़ताल, आपदा की असली वजह की पूरी तहकीकात

जहां कोई नहीं पहुंचा..वहां से संवाददाता 
@gauravnewsman
 LIVE
@AnchorAnurag
 #Uttarakhand #JoshimathIsSinking #JoshimathSinking
4:14
38 views
166",,,,,[],https://twitter.com/TNNavbharat/status/1613419554377699329
352,Akansha Chauhan,@_AkanshaChauhan,2023-01-12T17:51:20.000Z,"Akansha Chauhan
@_AkanshaChauhan
·
12 Jan","बेहद मार्मिक! है ईश्वर इन लोगों को शक्ति दें और जल्द स्थिति बेहतर हो| 

#Joshimathcrisis #SaveJoshimath #joshimathsinking
Shivam Shandilya
@Journoshivam
·
12 Jan
Painful. #Joshimath
2
1
12
355",,2,1,12,"['https://pbs.twimg.com/profile_images/1583159784722690048/-ZqiL08I_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613422163096375297/pu/img/Alryc7lXLeZR2Icy.jpg']",https://twitter.com/_AkanshaChauhan/status/1613594490782257154
353,SANDEEP SINGH RAWAT,@iamsandeeprwt,2023-01-12T17:21:54.000Z,"SANDEEP SINGH RAWAT
@iamsandeeprwt
·
12 Jan","जिस देश या समाज में अपूज्य और अयोग्य व्यक्तियों का सम्मान होता है और पूजनीय सम्माननीय व्यक्तियों का निरादार और अपमान होता है, वहां सदैव दुर्भिक्ष, मृत्यु तथा भय, ये तीनों विपत्तियां छायी रहती हैं।
#जोशीमठ_बचाओ #joshimathsinking 
#savejoshimath #joshimath
https://twitter.com/i/status/1613543103755071488… /
Colonel Mayank Chaubey
@col_chaubey
·
12 Jan
. स्वर्गीय श्रीमती सुषमा स्वराज जी ने सदन का ध्यान आकृष्ट किया था उत्तराखंड की संभावित प्राकृतिक आपदा पर।

@SushmaSwaraj @governorswaraj
Show this thread
2
79",,,,2,"['https://pbs.twimg.com/profile_images/1611945942667907074/-1XPH_WJ_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613542697360580609/pu/img/Yw2QDClqEQcH8OAi.jpg']",https://twitter.com/iamsandeeprwt/status/1613587083549106177
354,Punjab Kesari,@punjabkesari,2023-01-12T07:10:23.000Z,"Punjab Kesari
@punjabkesari
·
12 Jan","''अफवाहों पर ध्यान न दें, नहीं टूटेगा किसी का घर''...CM धामी बोले-पीड़ित परिवारों को मिलेगी 1.50 लाख रुपए मदद राशि
https://m.punjabkesari.in/national/news/do-not-pay-attention-to-rumours-no-one-house-will-be-broken-cm-dhami-1750503?utm_source=twitterbot&utm_medium=social…

#Uttarakhand #ChiefMinisterPushkarSinghDhami #JoshimathLandslide #JoshimathCrisis #JoshimathSinking #ChiefMinisterReliefF
3
148",,,,3,['https://pbs.twimg.com/media/FmQQ71vaAAAHj2o?format=jpg&name=small'],https://twitter.com/punjabkesari/status/1613433189401526272
355,ABP News,@ABPNews,2023-01-12T03:54:37.000Z,"ABP News
@ABPNews
·
12 Jan","जोशीमठ आपदा पर हर बड़ी खबर जानिए 9-9 सेकंड में 
@anchorjiya
 | 
@AdarshJha001
 | 
@AnchorSonal95
#Joshimath #JoshimathSinking #Uttarakhand #PushkarDhami
4:45
923 views
2
9
2,762",,2,,9,[],https://twitter.com/ABPNews/status/1613383924536979457
356,KHABAR FAST,@Khabarfast,2023-01-12T08:40:35.000Z,"KHABAR FAST
@Khabarfast
·
12 Jan","JOSHIMATH UPDATE: आपदाग्रस्त जोशीमठ में बारिश ने बढ़ाई चिंता, जानें अब तक की पूरी अपडेट
https://khabarfast.com/india-joshimath-update-rain-increased-concern-in-disaster-hit-joshimath-know-the-complete-update-so-far/…
#joshimath #uttarakhand #joshimathsinking #chamoli
36",,,,,['https://pbs.twimg.com/media/FmQlkyKagAAHBHT?format=jpg&name=small'],https://twitter.com/Khabarfast/status/1613455888966373377
357,Manoj,@Manoj_R_Gautam,2023-01-12T15:35:39.000Z,"Manoj
@Manoj_R_Gautam
·
12 Jan","जिम्मेदार कोन है इन हालात का #joshimathsinking
Richi Bhargava
@BhargavaRichi
·
12 Jan
जोशीमठ की रुला देने वाली तस्वीर... हम भी अपने आंसू रोक नहीं पाए
https://twitter.com/i/spaces/1djGXlkjqoVGZ…
18",,,,,"['https://pbs.twimg.com/profile_images/1607268876819267586/7qCPaAJv_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613494377263042560/pu/img/oYI312f4kM6kI87H.jpg']",https://twitter.com/Manoj_R_Gautam/status/1613560346354274310
358,Times Now Navbharat,@TNNavbharat,2023-01-12T01:44:39.000Z,"Times Now Navbharat
@TNNavbharat
·
12 Jan","टिहरी गढ़वाल का भी जोशीमठ जैसा हाल है, एक क्लिक में पढ़ें सुबह की ताजा खबरें

#Uttarakhand #JoshimathSinking #TehriGarhwal
timesnowhindi.com
Aaj Ki Taza Khabar, 12 जनवरी, 2023: पूर्व केंद्रीय मंत्री शरद यादव का निधन
Aaj Ki Taza Khabar, Today's Breaking News, Hindi News , Hindi Samachar Today- आज की ताजा खबर 12 जनवरी, 2023: देश और दुनिया की हर छोटी-बड़ी खबरों से रूबरू कराएंगे जिनका आप सबसे सीधा सरोकार है।| India...
2
234",,,,2,['https://pbs.twimg.com/card_img/1616364978403160064/_Ad8MdAM?format=jpg&name=small'],https://twitter.com/TNNavbharat/status/1613351216733622273
359,A1 News,@A1NewsTel,2023-01-12T10:58:50.000Z,"A1 News
@A1NewsTel
·
12 Jan","#Uttrakhand
►जोशीमठ में होटल गिराने की कार्रवाई शुरू 
►SDRF ने मलारी होटल को कब्जे में लिया 
►मौके से प्रदर्शनकारियों को हटाया गया
►रास्ते को बंद कर कार्रवाई शुरू की 
#joshimathsinking #SDRF
1
44",,,,1,[],https://twitter.com/A1NewsTel/status/1613490681036820482
360,Punjab Kesari,@punjabkesari,2023-01-12T10:58:45.000Z,"Punjab Kesari
@punjabkesari
·
12 Jan","पुष्कर सिंह धामी ने जोशीमठ का किया दौरा, लोगों के प्रदर्शन से असुरक्षित ढांचे को गिराने की कार्रवाई बाधित
https://m.up.punjabkesari.in/uttrakhand/news/pushkar-singh-dhami-visited-joshimath-1750507?utm_source=twitterbot&utm_medium=social…

#Uttarakhandnews #Dehradunnews #Joshimathsinking #Dhami #Locals #Protest
125",,,,,['https://pbs.twimg.com/media/FmRFNEaaYAAI7of?format=jpg&name=small'],https://twitter.com/punjabkesari/status/1613490659532627970
361,Bisht .T,@tb_chunku,2023-01-12T09:24:49.000Z,"Bisht .T
@tb_chunku
·
12 Jan","#JoshimathIsSinking #JoshimathSubsidence #joshimathsinking
AajTak
@aajtak
·
11 Jan
जोशीमठ अकेला नहीं है. पहाड़ी राज्य उत्तराखंड में इसी तरह की आपदा और भी जगहों पर आ रही हैं. पौड़ी, बागेश्वर, उत्तरकाशी, टिहरी गढ़वाल और रुद्रप्रयाग का भी यही हश्र हो सकता है. इन जिलों के स्थानीय लोगों को जोशीमठ जैसे हालात का डर है.
#ATDigital  #JoshimathSinking #Uttarakhand
13",,,,,"['https://pbs.twimg.com/profile_images/1395254075285860354/LG45JNi8_mini.jpg', 'https://pbs.twimg.com/media/FmKXTM8akAIEeOS.jpg']",https://twitter.com/tb_chunku/status/1613467021047648256
362,समर सलिल__سمر سلل (अनुपम चौहान),@SamarSaleel,2023-01-12T07:02:09.000Z,"समर सलिल__سمر سلل (अनुपम चौहान)
@SamarSaleel
·
12 Jan","जोशीमठ में मौसम खराब बारिश ने बढ़ाई परेशानी, सीएम धामी ने नरसिंह मंदिर में की राज्यों के लिए प्रार्थना https://samarsaleel.com/bad-weather-in-joshimath-rain-increased-the-trouble/309993…
. #joshimathsinking 
@pushkardhami
samarsaleel.com
जोशीमठ में मौसम खराब बारिश ने बढ़ाई परेशानी, सीएम धामी ने नरसिंह मंदिर में की राज्यों के लिए...
उत्तराखंड के जोशीमठ में हालात जस के तस हैं। प्राकृतिक संकट के बीच सीएम पुष्कर सिंह धामी जोशीमठ में ह...
1
19",✒,,,1,[],https://twitter.com/SamarSaleel/status/1613431117239189504
363,Pratyush khare,@pratyushkkhare,2023-01-12T08:34:53.000Z,"Pratyush khare
@pratyushkkhare
·
12 Jan","जोशीमठ के भू धंसाव से अलग टिहरी डैम से सटे गांव में कई मकानों में बीते 15 सालों से आ रही दरारों की वजह से लोगों में किसी अनहोनी का डर सता रहा है 
#joshimathsinking 
#Tehrigarhwal
TV9 Bharatvarsh
@TV9Bharatvarsh
·
12 Jan
टिहरी डैम के पास पहुंचा TV9 भारतवर्ष 

#joshimathsinking | #Joshimath | @pratyushkkhare | @TheSamirAbbas
50",,,,,"['https://pbs.twimg.com/profile_images/1478936215743201280/VD8J23b4_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1613412085953888256/img/OBYTSSuYKgI_GB-B.jpg']",https://twitter.com/pratyushkkhare/status/1613454454895812608
364,Zee News,@ZeeNews,2023-01-12T17:25:00.000Z,"Zee News
@ZeeNews
·
12 Jan","उत्तराखंड के चमोली जिले में जोशीमठ के बाद अभी कर्णप्रयाग पर भी खतरे के बादल मंडरा रहे हैं. 

#joshimathsinking #uttrakhand
zeenews.india.com
जोशीमठ के बाद अब यहां पर मंडरा रहे खतरे के बादल, प्रशासन ने इलाके को तुरंत खाली कराने का दिया आदेश
Joshimath के बाद कर्णप्रयाग में कई घरों में दरारें पड़ गईं हैं. ऐसे में प्रशासन ने कर्णप्रयाग के बहुगुणानगर को तुंरत खाली कराने का आदेश दिया है. प्रशासन ने बहुगुणा नगर के लोगों को तुंरत पास के रेन...
4
16
1,545",,,4,16,['https://pbs.twimg.com/card_img/1616130755910053889/acqnXHq5?format=jpg&name=small'],https://twitter.com/ZeeNews/status/1613587863236481061
365,Ashish Pandey,@ashishmcrc,2023-01-12T06:32:34.000Z,"Ashish Pandey
@ashishmcrc
·
12 Jan","Joshimath Crisis: जोशीमठ के हर घर की दरकती दर-ओ-दीवार कुछ कह रही हैं, हमसे, सबसे... सुने यहां... #JoshimathIsSinking #Joshimathcrisis #joshimathsinking #JoshimathDemolition #JoshimathEmergency 
https://youtu.be/jCeYE2K8Zqs via 
@YouTube
youtube.com
Joshimath Crisis: खत्म हो रहा है जोशीमठ | Joshimath Landslide |...
पाई पाई जोड़ प्रकृति की गोद में छोटा सा आशियाना बनाने वाले जोशीमठवासियों की अवाज भले ही आज देश के कोने-कोने तक पहुंच रही है। लेकिन पहाड़ वासियों की पीड़ा का ...
29",,,,,['https://pbs.twimg.com/card_img/1616096431101591558/PXpZ-yfS?format=jpg&name=240x240'],https://twitter.com/ashishmcrc/status/1613423675025559552
366,Public Lokpal,@public_lokpal,2023-01-12T14:28:28.000Z,"Public Lokpal
@public_lokpal
·
12 Jan","जोशीमठ भू धंसाव: 2 'असुरक्षित' होटलों का विध्वंसीकरण शुरू https://publiclokpal.com/hi/news/joshimath-land-subsidence-demolition-of-2-unsafe-hotels-begins-1673533605… 
#Joshimath #JoshimathSubsidence #JoshimathSinking #publiclokpal #plnews
publiclokpal.com
जोशीमठ भू धंसाव: 2 'असुरक्षित' होटलों का विध्वंसीकरण शुरू
मंगलवार को होटलों को तोड़ा जाना था और सभी तैयारियां कर ली गई थीं।
29",,,,,[],https://twitter.com/public_lokpal/status/1613543436128509952
367,Abhijeet Bharat News,@abhijeetbharat_,2023-01-12T09:04:48.000Z,"Abhijeet Bharat News
@abhijeetbharat_
·
12 Jan","#Joshimath  'जोशीमठ को बचाना मुश्किल, अब बहुत देर हो चुकी है' - पर्यावरण विशेषज्ञ: https://abhijeetbharat.com/Encyc/2023/1/12/joshimath-cannot-be-saved.html… 

#joshimathsinking #Uttarakhand
abhijeetbharat.com
'जोशीमठ को बचाना मुश्किल, अब बहुत देर हो चुकी है' - पर्यावरण विशेषज्ञ
Joshimath cannot be saved: उत्तराखंड के डूबते शहर 'जोशीमठ' में हालात बद से बदतर होते जा रहे हैं। एक ओर जहां उत्तराखंड सरकार जोशीमठ के निवासियों के पुनर्वास के लिए पैकेज तैयार कर रही है। वहीं, जोशीमठ...
23",,,,,['https://pbs.twimg.com/card_img/1615998886883262471/Wfj54zyP?format=jpg&name=small'],https://twitter.com/abhijeetbharat_/status/1613461983751462912
368,"जितने सच्चे रहोगे, उतने ही अकेले रहोगे । #gulzar",@ashishcantt,2023-01-12T07:15:49.000Z,"जितने सच्चे रहोगे, उतने ही अकेले रहोगे । #gulzar
@ashishcantt
·
12 Jan","#JoshimathSinking: सैटेलाइट सेंसिंग इमेज में हुआ खुलासा, हर साल धंस रहा था जोशीमठ शहर  https://nedricknews.com/nation/joshimath-sinking-satellite-sensing-image-revealed-joshimath-city-was-sinking-every-year-3v2zx… #NedrickNews # NedrickNewsIndia
nedricknews.com
Joshimath Sinking: सैटेलाइट सेंसिंग इमेज में हुआ खुलासा, हर साल धंस रहा था जोशीमठ शहर
सालों से बिगड़ रहे थे जोशीमठ शहर के हाल उत्तराखंड (Uttarakhand) के जोशीमठ (Joshimath) शहर के तबाही की खबर इस दिनों सभी जगह चर्चा का विषय बनी हुई है. दिन-प्रतिदिन…
6",❤,,,,[],https://twitter.com/ashishcantt/status/1613434559693230080
369,Patrika Hindi News,@PatrikaNews,2023-01-12T06:43:26.000Z,"Patrika Hindi News
@PatrikaNews
·
12 Jan","जोशीमठ: घर पर लाल निशान, कुलदेवी स्थान छोड़ने को तैयार नहीं, मूर्ति उठाते ही दे रहीं धक्का

#JoshimathSinking #Joshimathcrisis

https://bit.ly/3Gyws76
1
373",,,,1,[],https://twitter.com/PatrikaNews/status/1613426409657229312
370,दैनिक ट्रिब्यून,@DainikTribune,2023-01-12T10:42:07.000Z,"दैनिक ट्रिब्यून
@DainikTribune
·
12 Jan","जोशीमठ में जमीन धंसने की वजहों का पता लगाएंगे हैदराबाद के वैज्ञानिक https://dainiktribuneonline.com/news/nation/scientists-from-hyderabad-will-find-out-the-reasons-for-land-subsidence-in-joshimath-135586… #joshimathsinking
dainiktribuneonline.com
जोशीमठ में जमीन धंसने की वजहों का पता लगाएंगे हैदराबाद के वैज्ञानिक
11",,,,,[],https://twitter.com/DainikTribune/status/1613486476100243456
371,One world news,@Oneworldnews_,2023-01-12T12:10:28.000Z,"One world news
@Oneworldnews_
·
12 Jan","Joshimath History: जहां की थी मां पार्वती ने शिव के लिए तपस्या, आज वो धरती खतरे में!
https://hindi.oneworldnews.com/joshimath-history/…
#Joshimath #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #JoshimathDemolition #JoshimathSubsidence #oneworldnews
hindi.oneworldnews.com
Joshimath History: जहां की थी मां पार्वती ने शिव के लिए तपस्या, आज वो धरती खतरे में!
Joshimath History-जोशीमठ से करीब 15 किलोमीटर दूर तपोवन से शुरूआत होती है। आपको बता दें टनल का आधा काम पूरा हो चुका है लेकिन दरारों की खबरें मिलते ही काम को रोक दिया गया है।
59",,,,,['https://pbs.twimg.com/card_img/1616155319679213568/hX7amF0J?format=jpg&name=small'],https://twitter.com/Oneworldnews_/status/1613508709581467648
372,ABP News,@ABPNews,2023-01-12T07:24:37.000Z,"ABP News
@ABPNews
·
12 Jan","जोशीमठ में देर रात लोगों ने सड़कों पर उतरकर विरोध प्रदर्शन किया, प्रशासन पर गंभीर आरोप भी लगाए. 

#Joshimath #JoshimathSinking #PushkarSinghDhami
abplive.com
बारिश से दहशत! 'पहले शहर की दरारों का मुआयना, फिर जोशीमठ में ही नाइट स्टे, अधिकारियों से CM ने की...
Joshimath Sinking: जोशीमठ में देर रात लोगों ने सड़कों पर उतरकर विरोध प्रदर्शन किया. लोगों का आरोप है कि चोरों की तरह दरकती इमारतों को तोड़ा जा रहा है.
13
2,428",,,,13,['https://pbs.twimg.com/card_img/1615986434275524610/M6a3m_s7?format=jpg&name=small'],https://twitter.com/ABPNews/status/1613436773857910785
373,Samvaad365,@samvaad365,2023-01-12T10:47:18.000Z,"Samvaad365
@samvaad365
·
12 Jan","जोशीमठ पर बोले केंद्रीय मंत्री अजय भट्ट- केंद्र और राज्य सरकार पूरी तरह गंभीर
https://youtu.be/MEdEKNaaaXI
#JOSHIMATH #LANDSLIDE #TUNNEL #CONSTRUCTION #viral #chamoli  #ajaybhatt #joshimathsinking #news #NewsUpdate 
@PTI_News
youtube.com
जोशीमठ पर बोले केंद्रीय मंत्री अजय भट्ट- केंद्र और राज्य सरकार पूरी...
संवाद365: आवाज आपकी पहल हमारी... संवाद365 उत्तराखंड का सर्वश्रेष्ठ ऑनलाइन हिंदी न्यूज चैनल है ।संवाद365 न्यूज चैनल उत्तराखंड, देश विदेश, सांस्कृतिक राजनीति,...
58",,,,,['https://pbs.twimg.com/card_img/1616242772960215040/CMvZocWE?format=jpg&name=240x240'],https://twitter.com/samvaad365/status/1613487781690638336
