,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
647,"Anjul Negi (Kotdwar,Uk)",@UkAnjul,2023-01-25T13:42:58.000Z,"Anjul Negi (Kotdwar,Uk)
@UkAnjul
·
25 Jan","#Uttrakhand 
@INCUttarakhand
  
@UKD4Uttarakhand
  
@AAPUttarakhand
  
Ab yahan koi yeh bole usne wahan pradarshan kiya usne wahan kiya #Joshimath mei jo hai unpe yeh ho raha hai 
1
11
20
631",♥ 🤐 🤐 🤐 🤐 🤐 🤐 😞 😞,1,11,20,['https://pbs.twimg.com/media/FnUncxFWQAIzHQJ?format=jpg&name=small'],https://twitter.com/UkAnjul/status/1618243028526981121
648,amit kapruwan,@amitjsmk,2023-01-25T05:13:43.000Z,"amit kapruwan
@amitjsmk
·
25 Jan","#joshimathsinking #Joshimath #Joshimathcrisis
PWD द्वारा बारिस के पानी को फटी जमीन के अंदर जाने से रोकने के लिए किये गए उपाय नाकाफी.. देखें पॉलीथिन मिट्टी के अंदर.. कल की बारिस ने आस पास की जमीन को ही फाड़ डाला.. 
@PMOIndia
 @narendramodi
 @pushkardhami
 @MinakshiKandwal
  @atulsati1
105",,,,,"['https://pbs.twimg.com/media/FnSyyi7agAQ6JwX?format=jpg&name=small', 'https://pbs.twimg.com/media/FnSy3HUaEAECrMO?format=jpg&name=small']",https://twitter.com/amitjsmk/status/1618114871576657922
649,Janjwar Media,@janjwar_com,2023-01-25T15:03:17.000Z,"Janjwar Media
@janjwar_com
·
25 Jan","सूबे के उच्चाधिकारी ने सलाह दी है कि हम पर रासुका लगाई जाए .! स्वागत साहब !  अतुल सती
संयोजक, #जोशीमठ संघर्ष समिति 
#joshimath 
https://janjwar.com/movement/to-raise-the-voice-of-joshimath-heading-towards-death-rasuka-will-be-imposed-on-atul-sati-officials-suggestion-in-a-high-level-meeting-joshimath-sinking-uttarakhand-bjp-cm-dhami-850580…
The following media includes potentially sensitive content. Change settings
View
1
3
88",,,1,3,[],https://twitter.com/janjwar_com/status/1618263240462696448
650,Shashank Shekhar Mishra,@ShashankMishraS,2023-01-25T05:58:46.000Z,"Shashank Shekhar Mishra
@ShashankMishraS
·
25 Jan","#डबल_इंजन_सरकार का तानाशाही रवैया _

#उत्तराखंड 

#Joshimath #JoshimathIsSinking
atulsati joshimath
@atulsati1
·
25 Jan
सूबे के उच्चाधिकारी ने तजवीज़ किया है कि हम पर रासुका लगाई जाए .! 

स्वागत साहब ! 
अगर अपने देश के ही एक ऐतिहासिक सांस्कृतिक नगर को बचाने के लिये यह इनाम भी मिलता है तो कोई अफ़सोस न होगा।

मगर जिनकी लापरवाहियों की सजा हमारी जनता को मिल रही है उनके लिये भी कुछ सोचा है कि नहीं .?
Show this thread
1
57",,,,1,['https://pbs.twimg.com/profile_images/1470749588369784833/9hcp9KNK_mini.jpg'],https://twitter.com/ShashankMishraS/status/1618126208696475648
651,भारत समाचार | Bharat Samachar,@bstvlive,2023-01-25T04:40:38.000Z,"भारत समाचार | Bharat Samachar
@bstvlive
·
25 Jan","जोशीमठ- सैकड़ो लोगों के सिर से उनकी छत छीन गई, भू-धंसाव के कारण लोगों के सिर से छत छिनी, बेघर हुए लोग सरकार से कर रहे मांग, सुरक्षित स्थान पर बसाने की मांग कर रहे.

#Joshimath
1
17
1,168",,,1,17,[],https://twitter.com/bstvlive/status/1618106549221851136
652,NiwanTimes,@NiwanTimesInd,2023-01-25T11:23:49.000Z,"NiwanTimes
@NiwanTimesInd
·
25 Jan","#उत्तराखंड- आपदा प्रबंधन सचिव रंजीत कुमार सिन्हा ने कहा-
भूकंप का उत्तराखंड पर कोई असर नहीं पड़ा है जोशीमठ की दरारों पर भी इसका कोई प्रभाव नहीं पड़ा है. 

#Joshimath #uttarakhandnews  
@pushkardhami
 #JoshimathIsSinking
1
1
50",,1,,1,['https://pbs.twimg.com/media/FnUHg8laUAYqJlp?format=png&name=small'],https://twitter.com/NiwanTimesInd/status/1618208011276922881
653,ABP News,@ABPNews,2023-01-25T03:03:05.000Z,"ABP News
@ABPNews
·
25 Jan","ब्रिटेन के पृथ्वी वैज्ञानिक डेव पेटली ने विश्लेषण किया है और ये समझने की कोशिश की है कि आखिर जोशीमठ में इमारतों की दरार के पीछे असली कारण क्या है?..यहां पढ़ें 

#Joshimath #JoshimathIsSinking
abplive.com
Joshimath Sinking: 'इमारतों में दरारें भू-धंसाव की वजह से नहीं बल्कि...', जोशीमठ संकट पर एक्सपर्ट्स...
गंगा आह्वान की सदस्य मल्लिका भनोट ने हेलंग बाईपास के निर्माण पर सवाल खड़े किए. उन्होंने कहा कि जब ये क्षेत्र भूस्खलन के लिए इतना संवेदनशील है, तो सरकार यहां पर निर्माण कैसे कर सकती है.
1
1
23
5,361",,1,1,23,['https://pbs.twimg.com/card_img/1620638403296653314/cMQnHFi7?format=jpg&name=small'],https://twitter.com/ABPNews/status/1618081999104905216
654,शशांक,@Ishashank16,2023-01-25T12:08:17.000Z,"शशांक
@Ishashank16
·
25 Jan","#Joshimath की खबर कौन से चैनल पर देखने को मिलेगा?
1
143",,1,,,[],https://twitter.com/Ishashank16/status/1618219202544033792
655,Amar Ujala,@AmarUjalaNews,2023-01-25T01:42:08.000Z,"Amar Ujala
@AmarUjalaNews
·
25 Jan","Joshimath Sinking : बदरीनाथ यात्रा पर संकट, IIT रुड़की एक हफ्ते में बताएगा- हेलंग बाईपास बनेगा या नहीं

#JoshimathCrisis 
#BadrinathYatra 
#HelangBypass
amarujala.com
Joshimath Sinking : बदरीनाथ यात्रा पर संकट, IIT रुड़की एक हफ्ते में बताएगा- हेलंग बाईपास बनेगा या...
सामारिक लिहाज से अति महत्वपूर्ण व चर्चित हेलंग-मारवाड़ी बाईपास पर काम आगे बढ़ेगा या नहीं ये एक हफ्ते में पता चल जाएगा।
1
6
966",,,1,6,['https://pbs.twimg.com/card_img/1620129977990537224/63rdGU_v?format=jpg&name=small'],https://twitter.com/AmarUjalaNews/status/1618061626372165639
656,Samvaad365,@samvaad365,2023-01-25T11:55:30.000Z,"Samvaad365
@samvaad365
·
25 Jan","जोशीमठ के बाद अब कर्णप्रयाग में भी मंडरा रहा भू-धंसाव का खतरा, खौफ में जी रहे स्थानीय लोग
https://samvaad365.com/uttarakhand/after-joshimath-there-is-danger-of-landslide-in-karnprayag-as-well/…
#Joshimath #landslide #Karnprayag #news #NewsUpdates #samvaad #samvaad365 #samvaad365newsportal 
@PTI_News
32",,,,,['https://pbs.twimg.com/media/FnUHTzoacAI3siR?format=jpg&name=small'],https://twitter.com/samvaad365/status/1618215984216801280
657,Amar Ujala Dehradun,@AU_DehradunNews,2023-01-25T14:16:10.000Z,"Amar Ujala Dehradun
@AU_DehradunNews
·
25 Jan","जोशीमठ नगर में हो रहे भू-धंसाव से ऋषिकेश-बदरीनाथ हाईवे भी बुरी तरह से प्रभावित हुआ है। स्थिति यह है कि नगर में हर आधे किमी पर हाईवे धंसा हुआ है।
https://amarujala.com/photo-gallery/dehradun/joshimath-landslide-changed-map-of-badrinath-highway-road-sinking-every-half-kilometer-2023-01-25…
#Joshimath #JoshimathIsSinking #badrinathhighway
amarujala.com
Joshimath: शहर में भू-धंसाव ने बदल दिया बदरीनाथ हाईवे का नक्शा, हर आधे किलोमीटर पर धंस रही सड़क
जोशीमठ नगर में हो रहे भू-धंसाव से ऋषिकेश-बदरीनाथ हाईवे भी बुरी तरह से प्रभावित हुआ है। स्थिति यह है कि नगर में हर आधे
1
156",,,,1,['https://pbs.twimg.com/card_img/1621432305654046721/atuYCRsG?format=jpg&name=small'],https://twitter.com/AU_DehradunNews/status/1618251387103768577
658,Rajasthan Patrika,@rpbreakingnews,2023-01-25T05:00:31.000Z,"Rajasthan Patrika
@rpbreakingnews
·
25 Jan","पाली की धरा पर जोशी मठ सा दर्द, चेहरों पर खौफ, पढ़े पूरी खबर...
#Pali #Joshimath #Houses #Rajasthan #BreakingNews #RajasthanNews #rajasthanpatrika
patrika.com
पाली की धरा पर जोशी मठ सा दर्द, चेहरों पर खौफ, पढ़े पूरी खबर... |Continuous cracks in the houses of...
पाली शहर के मकानों में आ रही लगातार दरारें | Pali News | undefined News | Patrika News
5
1,043",,,,5,['https://pbs.twimg.com/card_img/1621175041747451904/dJ8aeLzC?format=jpg&name=small'],https://twitter.com/rpbreakingnews/status/1618111549217902594
659,ETVBharat Uttarakhand,@ETVBharatUK,2023-01-25T14:32:28.000Z,"ETVBharat Uttarakhand
@ETVBharatUK
·
25 Jan","#BreakingNews #जोशीमठ आपदा के बीच राज्य सरकार ने #चमोली जिला पंचायत अध्यक्ष रजनी भंडारी को पद से हटा दिया है. #Joshimath #Uttarakhand #उत्तराखंड
etvbharat.com
CM Dhami Action धामी सरकार का बड़ा एक्शन चमोली जिला पंचायत अध्यक्ष पद से हटाई गईं रजनी भंडारी
चमोली में नंदा राजजात यात्रा मार्ग के निर्माण कार्यों में करोड़ों की धांधली के मामले में आरोपी जिला पंचायत अध्यक्ष रजनी भंडारी को धामी सरकार ने पद से हटा दिया है.
2
185",,,2,,['https://pbs.twimg.com/card_img/1620802782226964480/-TtXOf4X?format=jpg&name=small'],https://twitter.com/ETVBharatUK/status/1618255488432635904
660,ABP LIVE,@abplive,2023-01-25T18:19:11.000Z,"ABP LIVE
@abplive
·
25 Jan","#Uttarakhand
#Joshimath Back To 70% Normalcy, Char Dham Yatra Preparations On, Says CM Dhami

https://news.abplive.com/news/india/uttarakhand-joshimath-crisis-normalcy-char-dham-yatra-preparations-cm-pushkar-singh-dhami-1578033…

#Joshimathcrisis #joshimathsinking #joshimathsinking
news.abplive.com
Uttarakhand: Joshimath Back To 70% Normalcy, Char Dham Yatra Preparations On, Says CM Dhami
Uttarakhand CM Pushkar Singh Dhami has said that Joshimath is slowly going back to normalcy and the state is now preparing for the Char Dham Yatra.
2
780",,,,2,['https://pbs.twimg.com/card_img/1621038269063483396/9Cy6eSeb?format=jpg&name=small'],https://twitter.com/abplive/status/1618312541540847622
661,QAUMI AWAZ,@Qaumi_Awaz,2023-01-25T13:49:59.000Z,"QAUMI AWAZ
@Qaumi_Awaz
·
25 Jan","ماہر ارضیات کی نظر میں پیپل کوٹی شہر گلیشیر سے لائے گئے آبی ملبہ پر بسا ہوا ہے، یہ زمین چار سطحوں میں منقسم ہے، یہاں بھی زمین پر اوپر اور نیچے سے دباؤ بڑھنے پر زمین دھنسنے کا مسلہ بڑھ سکتا ہے۔
#JoshiMath
qaumiawaz.com
جوشی مٹھ باشندوں کی بازآبادکاری پر سوالیہ نشان، پیپل کوٹی اور گوچر کو بھی سائنسدانوں نے بتایا غیر...
ماہر ارضیات کی نظر میں پیپل کوٹی شہر گلیشیر سے لائے گئے آبی ملبہ پر بسا ہوا ہے، یہ زمین چار سطحوں میں منقسم ہے، یہاں بھی زمین پر اوپر اور نیچے سے دباؤ بڑھنے پر زمین دھنسنے کا مسلہ بڑھ سکتا ہے۔
59",,,,,['https://pbs.twimg.com/card_img/1621125023086923777/k3JTECWh?format=jpg&name=small'],https://twitter.com/Qaumi_Awaz/status/1618244797201793029
662,Vision2020,@newsvision2020,2023-01-25T12:49:21.000Z,"Vision2020
@newsvision2020
·
25 Jan","जोशीमठ भू-धंसाव पर 8 संस्थानों की रिपोर्ट का एनडीएमए कर रही परिक्षण, जल्द सौंपेगी सरकार को। http://vision2020news.com/?p=124951 via 
@Vision
 2020 News #Joshimath #landslide #NDMA #Riport #news #uttarakhandnews #Uttarakhand
vision2020news.com
जोशीमठ भू-धंसाव पर 8 संस्थानों की रिपोर्ट का एनडीएमए कर रही परिक्षण, जल्द सौंपेगी सरकार को। -...
देहरादून – सचिव आपदा प्रबन्धन डा रंजीत कुमार सिन्हा ने जोशीमठ नगर क्षेत्र में हो रहे भू-धंसाव एवं भूस्खलन के उपरान्त राज्य सरकार द्वारा किये जा रहे राहत व बचाव तथा स्थायी/अस्थायी पुनर्वास आदि से...
35",,,,,[],https://twitter.com/newsvision2020/status/1618229538823208963
663,Vision2020,@newsvision2020,2023-01-25T09:29:49.000Z,"Vision2020
@newsvision2020
·
25 Jan","ब्रेकिंग: जोशीमठ के मुद्दे पर राहुल गांधी चिंतित, जल्द करेंगे ज्योतिर्मठ का दौरा। http://vision2020news.com/?p=124920 via 
@Vision
 2020 News 
@INCUttarakhand
 #RahulGandhi #worried #issue #Joshimath #visit #soon #news #uttarakhandnews #Uttarakhand
vision2020news.com
ब्रेकिंग: जोशीमठ के मुद्दे पर राहुल गांधी चिंतित, जल्द करेंगे ज्योतिर्मठ का दौरा। - Vision 2020 News
देहरादून – भारत जोड़ो यात्रा के दौरान जम्मू कश्मीर में बीते रोज राहुल गांधी ने जोशीमठ का मुद्दा उठाया। इस दौरान प्रदेश कांग्रेस के एक डेलिगेशन ने प्रभारी देवेंद्र यादव के नेतृत्व में राहुल गांधी से...
43",,,,,[],https://twitter.com/newsvision2020/status/1618179322753486848
664,mid-day Gujarati,@middaygujarati,2023-01-25T19:30:00.000Z,"mid-day Gujarati
@middaygujarati
·
26 Jan","જોશીમઠ જ નહીં આ પણ એક નામ છે બદ્રીવિશાલના ઘરનું, કેમ છે આટલું મહત્વ?

#Gujaratimidday #MidDayNews #NationalNews #Joshimath #JoshimathNews #joshimathsinking #vishnuganga #uttarakhand #uttarakhandheaven #Shankaracharya #AdiShankaracharya #dharmishthapatel
gujaratimidday.com
Know About the Importance of Joshimath by Dharmishtha Patel | જોશીમઠ જ નહીં આ પણ એક નામ છે બદ્રીવ...
Dharmishtha Patel Shared her opinion and visiting nostalgia about Joshimath.
40",,,,,['https://pbs.twimg.com/card_img/1619337789107064832/srY_KByv?format=jpg&name=small'],https://twitter.com/middaygujarati/status/1618330365029908481
665,Samvaad365,@samvaad365,2023-01-25T09:28:31.000Z,"Samvaad365
@samvaad365
·
25 Jan","अगले महीने जोशीमठ पहुंचेंगे कांग्रेस नेता राहुल गांधी
https://youtu.be/XOWXDWPlqrc
#rahulgandhi #joshimath #bachaao #bharatjodoyatra #congress #harishrawat #karanmahra #yashpalarya #NewsUpdate 
@RahulGandhi
 @PTI_News
youtube.com
अगले महीने जोशीमठ पहुंचेंगे कांग्रेस नेता राहुल गांधी
संवाद365: आवाज आपकी पहल हमारी... संवाद365 उत्तराखंड का सर्वश्रेष्ठ ऑनलाइन हिंदी न्यूज चैनल है ।संवाद365 न्यूज चैनल उत्तराखंड, देश विदेश, सांस्कृतिक राजनीति,...
48",,,,,['https://pbs.twimg.com/card_img/1620720386135711744/4INDxVo1?format=jpg&name=240x240'],https://twitter.com/samvaad365/status/1618178997237714945
666,ETVBharat Uttarakhand,@ETVBharatUK,2023-01-25T09:54:55.000Z,"ETVBharat Uttarakhand
@ETVBharatUK
·
25 Jan","#Joshimath पुनर्वास के लिए पीपलकोटी भी नहीं सुरक्षित!, जानिये क्या कहते हैं भूवैज्ञानिक 
@pushkardhami
 @harishrawatcmuk
 @devendrayadvinc
 @INCUttarakhand
 @AAPUttarakhand
 #Uttarakhand #जोशीमठ #उत्तराखंड
etvbharat.com
Joshimath Sinking पुनर्वास के लिए पीपलकोटी भी नहीं सुरक्षित जानिये क्या कहते हैं भूवैज्ञानिक
जोशीमठ आपदा प्रभावितों को बसाने के लिये चार स्थान चिह्नित किये गये हैं. इनमें पीपलकोटी और गौचर मुख्य रूप से शामिल हैं. मगर भू वैज्ञानिक इन जगहों पर लोगों को बसाने से पहले यहां के अध्ययन और शोध...
1
100",,,1,,['https://pbs.twimg.com/card_img/1620738627067334658/uupoQ82u?format=jpg&name=small'],https://twitter.com/ETVBharatUK/status/1618185638444167170
667,Frontline,@frontline_india,2023-01-26T12:22:30.000Z,"Frontline
@frontline_india
·
26 Jan","*NEW* #Data | The recent events in #Joshimath have revived the debate around development in ecologically fragile areas. The problem, however, is not confined to #Uttarakhand alone.
@cramspeaking
 writes.

https://frontline.thehindu.com/environment/joshimath-crisis-info-card-alarming-rise-in-landslides-now-a-pan-india-peril/article66435250.ece… 

#JoshimathCrisis #landslides
1
1
2
345",,1,1,2,['https://pbs.twimg.com/media/FnZHrg5aEAQjZ_p?format=jpg&name=small'],https://twitter.com/frontline_india/status/1618585166645022720
668,Yuvraj Singh Mann,@yuvnique,2023-01-26T08:36:27.000Z,"Yuvraj Singh Mann
@yuvnique
·
26 Jan","Flash: 

Congress leader Rahul Gandhi will visit Joshimath's disaster-stricken villages in Uttarakhand and connect with the locals next month. 

#Congress #RahulGandhi #Joshimath
1
2
76",,,1,2,[],https://twitter.com/yuvnique/status/1618528281518829569
669,The Hindu,@the_hindu,2023-01-26T18:20:01.000Z,"The Hindu
@the_hindu
·
26 Jan","Over three weeks after NTPC Limited was ordered to construct 2000 temporary, pre-fabricated houses to rehabilitate the evacuated residents of #Joshimath, the power corporation has yet to take any action, a senior government official told The Hindu.
thehindu.com
‘NTPC go back’: Joshimath residents stage protest on Republic Day
The Chamoli district administration had also asked both NTPC and Hindustan Construction Company to prepare 2,000 pre-fabricated homes for the rehabilitation of residents.
1
21
4,519",,,1,21,['https://pbs.twimg.com/card_img/1620836038179721217/ELtA9eua?format=jpg&name=small'],https://twitter.com/the_hindu/status/1618675141382209536
670,PTLB,@_PTLB,2023-01-26T07:09:18.000Z,"PTLB
@_PTLB
·
26 Jan","#JoshimathCrisis: Tunneling and blasts in the Himalayan region would continue even if #Joshimath and similar places sink completely. Indians cannot do anything and even #SupremeCourt would not interfere. Brace your destiny and hoaxes like #GlobalWarming. #DigitalIndia 
@_Perry4Law
3
2
68",,,3,2,['https://pbs.twimg.com/media/FnYW75SXEAEfg4p?format=jpg&name=240x240'],https://twitter.com/_PTLB/status/1618506346416205824
671,newslaundry,@newslaundry,2023-01-26T10:00:02.000Z,"newslaundry
@newslaundry
·
26 Jan","#NLSena | 'So much of our land has sunk...Where do we grow our grains? Where do we live?'

This isn't just the story of #Joshimath but of nearly 500 villages across Uttarakhand.

Watch 
@hridayeshjoshi
's ground report produced by 
@madhukumar1209
.
youtube.com
Uttarakhand का जल शोक, बांधों की बलि चढ़ते गांव | Ground Report
#uttarakhand “बेटा, हम घर से बेघर हो गये हैं. ये घर तो टूट कर गिर रहा है. मेरे नाती-पोते सब किराये के मकान में चले गये हैं. सरकार को अभी कुछ करना चाहिये. जब ...
2
12
2,606",,,2,12,['https://pbs.twimg.com/card_img/1619933675860156416/EgP5tCwL?format=jpg&name=240x240'],https://twitter.com/newslaundry/status/1618549313616990209
672,India.com,@indiacom,2023-01-26T13:58:50.000Z,"India.com
@indiacom
·
26 Jan","#Chardham 2023: Holy Portals Of #Badrinath  To Open On April 27; Cap On Pilgrims Likely Amid #Joshimath Crisis

#CharDhamYatra #BadrinathYatra
india.com
Chardham 2023: Holy Portals Of Badrinath To Open On April 27; Cap On Pilgrims Likely Amid Joshimath...
Char Dham Yatra 2023: The famous and sacred portals of Shri Badrinath Dham will open on April 27 (Thursday) and cap on pilgrims may be announced amid Joshimath crisis.
109",,,,,[],https://twitter.com/indiacom/status/1618609409659400196
673,prem piram,@PiramPrem,2023-01-26T13:56:49.000Z,"prem piram
@PiramPrem
·
26 Jan","न्यू UK #जोशीमठ बचाओ..आज हज़ारो लोग जो बेघर हैं..सड़को में गण की आवाज़ राहत पुनर्वास दो  पर तंत्र मस्त हैं इस आपदा में अवसर के लिए..आज    जनता ने तिरंगा रैली निकाल सरकार को चेताया गणतंत्र दिवस पर संविधान सबसे उपर. #Joshimath #Joshimathcrisis #joshimathsinking #savejoshimath
1
24
52
1,076",,1,24,52,['https://pbs.twimg.com/ext_tw_video_thumb/1618608563148185600/pu/img/p7pd5idTOUhjatiB.jpg'],https://twitter.com/PiramPrem/status/1618608903654354946
674,LT GENERAL GURMIT SINGH (Retd),@LtGenGurmit,2023-01-26T14:21:43.000Z,"LT GENERAL GURMIT SINGH (Retd)
@LtGenGurmit
·
26 Jan","जोशीमठ आपदा में प्रभावितों की सुरक्षा और उनका समुचित विस्थापन सरकार की प्राथमिकता है। मैं जोशीमठ के साथ-साथ समस्त प्रदेशवासियों को भी आश्वस्त करता हूं कि जोशीमठ में उत्पन्न स्थिति का जल्दी ही निराकरण किया जायेगा। 

#RepublicDay
#Joshimath
0:20
370 views
2
159
210
1,532",,2,159,210,[],https://twitter.com/LtGenGurmit/status/1618615167939645443
675,Bajrang Puri,@BajrangPuri20,2023-01-26T03:11:44.000Z,"Bajrang Puri
@BajrangPuri20
·
26 Jan","जल्द ही जोशीमठ का दौरा करेंगे कांग्रेस के पूर्व अध्यक्ष श्री राहुल गांधी जी, कर्णप्रयाग के प्रभावितों से भी मिलेंगे।

#Uttarakhand #Dehradun #Joshimath
6
18
151",,,6,18,"['https://pbs.twimg.com/media/FnXgjnVaMAEf8nv?format=jpg&name=small', 'https://pbs.twimg.com/media/FnXgkeuacAA7IZr?format=png&name=small']",https://twitter.com/BajrangPuri20/status/1618446563755593728
676,Voters Union,@Union2Voters,2023-01-26T03:18:01.000Z,"Voters Union
@Union2Voters
·
26 Jan","Kya #Joshimath uttarakhand me hai???

Roj akhbar ke panne sarkari vigyapan se bhare rehte, lkn #Joshimath ki madad ke liye na to paise hain na jajba hai????
#Citizen
1
40",🥲,,,1,['https://pbs.twimg.com/media/FnXhpZqaMAUssO0?format=jpg&name=small'],https://twitter.com/Union2Voters/status/1618448145272430593
677,भारत समाचार | Bharat Samachar,@bstvlive,2023-01-26T03:06:35.000Z,"भारत समाचार | Bharat Samachar
@bstvlive
·
26 Jan","जोशीमठ

जोशीमठ में भू-धंसाव का अध्ययन रिपोर्ट सौंपी गई

8 तकनीकी संस्थानों ने अपनी प्राथमिक रिपोर्ट सौंपी

संस्थानों ने एनडीएमए को सौंपी प्राथमिक रिपोर्ट

विश्लेषण के बाद जल्द ही NDRF सौंपेगा - शासन

संस्थाओं की फाइनल रिपोर्ट आने में अभी समय लगेगा.

#Joshimath
3
4
653",➡ ➡ ➡ ➡ ➡,,3,4,[],https://twitter.com/bstvlive/status/1618445268093145088
678,Sanju,@Sanju052819,2023-01-26T18:33:57.000Z,"Sanju
@Sanju052819
·
27 Jan","#Joshimath #JoshimathCrisis #JoshimathIsSinking #joshimathsinking आपको पता ही नहीं चला और बाबा बागेश्वर धाम की बकवास बहस में जोशीमठ गायब हो गया।
50",,,,,[],https://twitter.com/Sanju052819/status/1618678644800655361
679,Akhilesh Singh Butola,@ab_iim,2023-01-26T06:27:30.000Z,"Akhilesh Singh Butola
@ab_iim
·
26 Jan","#SaveJoshimath #Joshimath #JoshimathIsSinking 

#uttarakhandnews
atulsati joshimath
@atulsati1
·
25 Jan
मौत की तरफ बढ़ते जोशीमठ की आवाज उठाने के लिए अतुल सती पर लगेगी रासुका!, उच्चस्तरीय बैठक में अधिकारी का सुझाव https://janjwar.com/movement/to-raise-the-voice-of-joshimath-heading-towards-death-rasuka-will-be-imposed-on-atul-sati-officials-suggestion-in-a-high-level-meeting-joshimath-sinking-uttarakhand-bjp-cm-dhami-850580…
68",,,,,['https://pbs.twimg.com/profile_images/1470749588369784833/9hcp9KNK_mini.jpg'],https://twitter.com/ab_iim/status/1618495827202428929
680,विशाल | Vishal,@vishal___tweets,2023-01-26T05:47:13.000Z,"विशाल | Vishal
@vishal___tweets
·
26 Jan","#Joshimath #JoshimathIsSinking
prem piram
@PiramPrem
·
25 Jan
न्यू UK #जोशीमठ बचाओ.. MM joshi बोले राजनीति पार्टी के फेरे में मत उलझो..अब तो हिमालय को बचाने की लडाई हैं...क्या अब सरकार मैनेज कर रही है... सवाल के घेरे में मोदी सरकार..तभी फोन आया..#Joshimath #Joshimathcrisis
1:58
3,008 views
37",,,,,['https://pbs.twimg.com/profile_images/1565570751339851777/67m9yqL1_mini.jpg'],https://twitter.com/vishal___tweets/status/1618485692526628864
681,Amar Ujala Dehradun,@AU_DehradunNews,2023-01-26T03:51:34.000Z,"Amar Ujala Dehradun
@AU_DehradunNews
·
26 Jan","भू-धंसाव का सामना कर रहे जोशीमठ का एक बड़ा हिस्सा खोखला हो चुका है। जमीन के अंदर 40 से 50 मीटर तक गहरी दरारें मिली हैं। ऐसे में भू-धंसाव से प्रभावित 30% क्षेत्र कभी भी धंस सकता है।
https://amarujala.com/photo-gallery/dehradun/joshimath-big-revealed-city-30-percent-area-affected-by-landslide-can-collapse-anytime-2023-01-26…
#Joshimath #JoshimathIsSinking #Uttarakhand
amarujala.com
Joshimath: बड़ा खुलासा, खोखला हुआ शहर, जमीन के अंदर 50 मीटर तक गहरी दरारें, कभी भी धंस सकता है 30...
भू-धंसाव का सामना कर रहे जोशीमठ का एक बड़ा हिस्सा खोखला हो चुका है। पानी के साथ भारी मात्रा में मिट्टी बह गई है। अब तक
1
106",,1,,,['https://pbs.twimg.com/card_img/1621432528463876096/vOXqr1d-?format=jpg&name=small'],https://twitter.com/AU_DehradunNews/status/1618456588968423424
682,vikram,@vikram140gulati,2023-01-26T14:17:37.000Z,"vikram
@vikram140gulati
·
26 Jan","https://youtu.be/3ZrW0NNtUM0 #Joshimath को कोई बचाएगा #Uttarakhand
youtube.com
धरती में समा जाएगा Joshimath ? लोगों को हटाने के काम में तेजी |...
धरती में समा जाएगा Joshimath ? लोगों को हटाने के काम में तेजी | Uttarakhand News | BreakingNews |#Joshimath #HindiNews | #BreakingNews | #Watch | #video | Ge...
49",,,,,[],https://twitter.com/vikram140gulati/status/1618614138024120321
683,Mantavya News,@mantavyanews,2023-01-26T10:32:21.000Z,"Mantavya News
@mantavyanews
·
26 Jan","ઉત્તરાખંડ/ 27 એપ્રિલે ખુલશે બદ્રીનાથ ધામના કપાટ, બ્રિજ-હાઈવે પર તિરાડો વચ્ચે બાયપાસ બનાવાશે કે જોશીમઠથી યાત્રા થશે?
#Mantavyanews  #badrinathdham #opened #bypass #cracks #Joshimath
The following media includes potentially sensitive content. Change settings
View
71",,,,,[],https://twitter.com/mantavyanews/status/1618557445944774659
684,dp,@ghostwriterdp,2023-01-26T17:14:14.000Z,"dp
@ghostwriterdp
·
26 Jan","#JoshimathIsSinking
#JoshimathCrisis
#Flood
youtube.com
Joshimath Blues
This poem was originally written by late Shri Dushyant Kumar. Dushyant Kumar Tyagi (1 September 1931 – 30 December 1975) was an Indian poet of modern Hindi l...
27",,,,,['https://pbs.twimg.com/card_img/1620264292456230912/2sNMYCdt?format=jpg&name=240x240'],https://twitter.com/ghostwriterdp/status/1618658586837807104
685,Samvaad365,@samvaad365,2023-01-26T07:31:26.000Z,"Samvaad365
@samvaad365
·
26 Jan","Top 5- उत्तराखंड की 5 बड़ी खबरें
https://youtu.be/Rj6QZtv-Kgs
#Top5News #BREAKING #BreakingNews #RepublicDay #republicday2023 #joshimath #landslide #corbett #tiger 
@PTI_News
youtube.com
Top 5- उत्तराखंड की 5 बड़ी खबरें
संवाद365: आवाज आपकी पहल हमारी... संवाद365 उत्तराखंड का सर्वश्रेष्ठ ऑनलाइन हिंदी न्यूज चैनल है ।संवाद365 न्यूज चैनल उत्तराखंड, देश विदेश, सांस्कृतिक राजनीति,...
100",,,,,['https://pbs.twimg.com/card_img/1621053410509291521/s6iE55Qo?format=jpg&name=240x240'],https://twitter.com/samvaad365/status/1618511919421460482
